Player Name,Rating
Bobby Fischer,2819
Viktor Korchnoi,2775
Boris Spassky,2766
Bent Larsen,2744
Vassily Smyslov,2743
Tigran Petrosian,2742
Lev Polugaevsky,2736
Lajos Portisch,2736
Leonid Stein,2734
Efim Geller,2732
Mikhail Botvinnik,2720
Vlastimil Hort,2718
Mark Taimanov,2715
Paul Keres,2712
Alexey Suetin,2699
Svetozar Gligoric,2695
Mikhail Tal,2688
Samuel Reshevsky,2685
Ratmir Kholmov,2675
David Bronstein,2674
Milan Matulovic,2671
Vladimir Savon,2670
Miguel Najdorf,2663
Aivars Gipslis,2663
Wolfgang Uhlmann,2660
Nikolay Krogius,2649
Lothar Schmid,2649
Borislav Ivkov,2649
Klaus Darga,2644
Pal Benko,2643
Viacheslav Osnos,2641
Yury Balashov,2639
Evgeny Vasiukov,2636
Vladimir Antoshin,2635
Anatoly Karpov,2635
Vladimir Liberzon,2635
Wolfgang Unzicker,2634
Florin Gheorghiu,2634
Alexander Zaitsev,2633
Bruno Parma,2633
Oscar Panno,2631
Robert Hübner,2630
Lubomir Kavalek,2630
Georgy Tringov,2626
Anatoly Lutikov,2625
Henrique Mecking,2623
Bojan Kurajica,2621
Aleksandar Matanovic,2618
Jan Smejkal,2617
Eduard Gufeld,2615
Dragoljub Ciric,2615
Fridrik Olafsson,2615
Orest Averkin,2613
Bukhuti Gurgenidze,2613
Janis Klovans,2610
Abram Khasin,2608
Larry Evans,2608
Robert Byrne,2603
Yury Averbakh,2601
Helmut Pfleger,2599
Levente Lengyel,2598
Albin Planinc,2598
Semen Furman,2597
William Lombardy,2596
Miroslav Filip,2596
Mikhail Podgaets,2596
Raúl Sanguinetti,2594
Duncan Suttles,2593
Milko Bobotsov,2592
Samuil Zhukhovitsky,2591
Gedeon Barcza,2590
Enver Bukic,2589
Gudmundur Sigurjónsson,2587
Ljubomir Ljubojevic,2586
Leonid Shamkovich,2586
Ivan Radulov,2585
Gennady Kuzmin,2585
Arturo Pomar Salamanca,2584
Igor Platonov,2584
Tamaz Georgadze,2582
Igor Zaitsev,2582
Dragoljub Minic,2582
Yury Sakharov,2580
Vladimir Tukmakov,2580
Johannes Donner,2579
Hans-Joachim Hecht,2579
Ludek Pachmann,2578
Gyözö Forintos,2578
Mato Damjanovic,2577
István Csom,2577
Anatoly Lein,2577
Walter Browne,2576
Vitaly Tseshkovsky,2576
Raymond Keene,2574
Peter Dely,2574
Albert Kapengut,2573
Iivo Nei,2573
László Szabó,2573
Rafael Vaganian,2571
Ulf Andersson,2571
