Player Name,Rating
Anatoly Karpov,2822
Viktor Korchnoi,2806
Boris Spassky,2755
Lev Polugaevsky,2746
Mikhail Tal,2739
Tigran Petrosian,2737
Lajos Portisch,2730
Bent Larsen,2730
Boris Gulko,2719
Vlastimil Hort,2717
Oleg Romanishin,2715
Yury Balashov,2709
Rafael Vaganian,2707
Jan Timman,2704
Iosif Dorfman,2702
Vitaly Tseshkovsky,2699
Ljubomir Ljubojevic,2694
Vladimir Tukmakov,2692
Henrique Mecking,2691
Zoltán Ribli,2690
Vassily Smyslov,2689
Gennady Kuzmin,2687
Efim Geller,2686
Alexander Beliavsky,2681
Robert Hübner,2676
Garry Kasparov,2676
Vladimir Bagirov,2675
Anthony Miles,2674
Vladimir Savon,2671
Roman Dzindzichashvili,2670
Gyula Sax,2669
David Bronstein,2667
Ratmir Kholmov,2666
Evgeny Vasiukov,2666
Bojan Kurajica,2665
Walter Browne,2664
Jan Smejkal,2663
Evgeny Sveshnikov,2660
Svetozar Gligoric,2659
Ulf Andersson,2656
Lubomir Kavalek,2655
Alexander Kochiev,2653
Adrian Mikhalchishin,2647
Yury Razuvaev,2647
Wolfgang Uhlmann,2644
Aivars Gipslis,2643
Gennadi Sosonko,2643
Mark Taimanov,2640
Fridrik Olafsson,2636
Tamaz Georgadze,2635
Lev Alburt,2635
Bruno Parma,2633
Sergey Makarichev,2632
Borislav Ivkov,2628
Robert Byrne,2628
Vladimir Liberzon,2627
Viktor Kupreichik,2627
Gennady Timoshchenko,2625
Oscar Panno,2624
Michael Stean,2624
Burkhard Malich,2623
Florin Gheorghiu,2623
Mark Dvoretsky,2621
Lothar Vogt,2621
Nikolay Krogius,2620
Alexey Suetin,2620
Semen Palatnik,2619
Georgy Tringov,2618
Konstantin Lerner,2617
Eugenio Torre,2616
András Adorján,2616
William Lombardy,2616
Karen Grigorian,2616
Srdjan Marangunic,2615
A Sakharov,2615
Nukhim Rashkovsky,2614
Rainer Knaak,2613
Lev Gutman,2612
Eduard Gufeld,2612
Igor Zaitsev,2611
Alexander Zakharov,2611
Enver Bukic,2610
Ventzislav Inkiov,2608
Aleksandar Matanovic,2608
Alexander Panchenko,2607
Raúl Sanguinetti,2606
Gudmundur Sigurjónsson,2604
Hans Ree,2603
Boris Katalimov,2601
Kenneth Rogoff,2599
Wolfgang Unzicker,2599
Dragoljub Velimirovic,2598
István Csom,2597
Milorad Knezevic,2595
Ferenc Portisch,2595
Krunoslav Hulak,2594
Miguel Quinteros,2594
Ludek Pachmann,2593
Milan Vukic,2593
Anatoly Lein,2593
