Player Name,Rating
Garry Kasparov,2850
Viswanathan Anand,2820
Vladimir Kramnik,2815
Peter Leko,2768
Alexander Morozevich,2757
Alexei Shirov,2750
Vassily Ivanchuk,2749
Michael Adams,2743
Evgeny Bareev,2739
Boris Gelfand,2738
Peter Svidler,2734
Veselin Topalov,2723
Mikhail Gurevich,2709
Vladimir Akopian,2700
Ruslan Ponomariov,2699
Alexander Khalifman,2696
Nigel Short,2695
Alexey Dreev,2694
Kiril Georgiev,2693
Ilia Smirin,2693
Rustam Kasimdzhanov,2690
Michal Krasenkow,2689
Predrag Nikolic,2688
Judit Polgar,2686
Vladislav Tkachiev,2682
Loek van Wely,2681
Anatoly Karpov,2680
Konstantin Sakaev,2674
Zurab Azmaiparashvili,2673
Alexander Grischuk,2671
Alexander Onischuk,2670
Vadim Zvjaginsev,2669
Sergei Movsesian,2666
Alexander Beliavsky,2665
Sergei Rublevsky,2665
Zoltan Almasi,2664
Viktor Korchnoi,2663
Viktor Bologan,2662
Matthew Sadler,2661
Jeroen Piket,2659
Joel Lautier,2658
Ye Jiangchuan,2658
Igor Khenkin,2657
Ivan Sokolov,2656
Jan Timman,2654
Artur Jussupow,2653
Vadim Milov,2653
Andrei Kharlov,2648
Rafael Vaganian,2647
Sergey Dolmatov,2647
Boris Avrukh,2647
Rustem Dautov,2646
Vladimir Malakhov,2642
Curt Hansen,2642
Zurab Sturua,2641
Ulf Andersson,2641
Peng Xiaomin,2640
Rafael Leitao,2639
Zhang Zhong,2638
Evgeny Vladimirov,2637
Alexander Lastin,2636
Boris Gulko,2635
Yasser Seirawan,2634
Sergei Tiviakov,2633
Alexander Graf,2633
Vladimir Epishin,2632
Jonathan Speelman,2632
Sergei Shipov,2632
Alexey Kuzmin,2632
Aleksej Aleksandrov,2630
Iosif Dorfman,2630
Christopher Lutz,2630
Etienne Bacrot,2629
Lev Psakhis,2629
Smbat Lputian,2628
Alexander Chernin,2626
Robert Hübner,2623
Igor Novikov,2623
Jaan Ehlvest,2623
Pavel Tregubov,2622
Julian Hodgson,2622
Zdenko Kožul,2621
Alexei Fedorov,2620
Ioannis Papaioannou,2619
Alexander Fominyh,2619
Giorgi Giorgadze,2618
Zbynek Hracek,2616
Alex Yermolinsky,2616
Emil Sutovsky,2616
Andrey Shariyazdanov,2615
Alexander Shabalov,2614
Xu Jun,2614
Anthony Miles,2613
Joel Benjamin,2613
Vitali Golod,2612
Valerij Filippov,2611
Yury Balashov,2610
Mladen Palac,2609
Viacheslav Eingorn,2609
Konstantin Landa,2609
