Player Name,Rating
Garry Kasparov,2878
Anatoly Karpov,2828
Vassily Ivanchuk,2775
Boris Gelfand,2752
Valery Salov,2740
Jan Timman,2740
Mikhail Gurevich,2732
Alexander Beliavsky,2728
Viktor Korchnoi,2725
Jaan Ehlvest,2724
Leonid Yudasin,2723
Nigel Short,2721
Alexander Khalifman,2720
Ulf Andersson,2715
Evgeny Bareev,2711
Alexey Dreev,2710
Jonathan Speelman,2710
Sergey Dolmatov,2706
Yasser Seirawan,2703
Lev Polugaevsky,2699
Rustem Dautov,2696
Artur Jussupow,2696
Konstantin Aseev,2694
Predrag Nikolic,2694
John Nunn,2693
Smbat Lputian,2692
Alexander Chernin,2690
Zoltán Ribli,2689
Ljubomir Ljubojevic,2689
Rafael Vaganian,2688
Lajos Portisch,2687
Alexey Vyzmanavin,2685
Simen Agdestein,2682
Zurab Azmaiparashvili,2682
Gyula Sax,2681
Evgeny Vladimirov,2680
Robert Hübner,2679
Victor Gavrikov,2679
Viswanathan Anand,2678
Alexei Shirov,2677
Kiril Georgiev,2677
Leonid Yurtaev,2673
Vladimir Epishin,2672
Anthony Miles,2670
Boris Gulko,2670
Mikhail Tal,2670
Eduardas Rozentalis,2668
Lev Psakhis,2666
Yury Balashov,2663
Semen Dvoiris,2663
Iosif Dorfman,2662
Viacheslav Eingorn,2662
Andrey Sokolov,2662
Yury Razuvaev,2661
Nick deFirmian,2660
Ilia Smirin,2658
Vladimir Akopian,2657
Oleg Romanishin,2655
Alexander Goldin,2654
Yury Dokhoian,2653
Vlastimil Hort,2652
Vladimir Tukmakov,2651
Curt Hansen,2649
Evgeny Sveshnikov,2648
Konstantin Lerner,2648
Lembit Oll,2647
Vladimir Malaniuk,2646
Jóhann Hjartarson,2645
Evgeny Pigusov,2645
Alex Yermolinsky,2643
Valery Neverov,2643
Helgi Olafsson,2642
Michael Adams,2642
József Pintér,2642
Sergey Smagin,2641
Igor Novikov,2641
Sergey Makarichev,2641
Gennady Kuzmin,2639
Eugenio Torre,2638
John van der Wiel,2638
Dimitar Donchev,2638
John Fedorowicz,2638
Andrey Kharitonov,2636
Boris Spassky,2636
Roman Dzindzichashvili,2635
Bent Larsen,2635
Vassily Smyslov,2633
Joel Benjamin,2632
Mikhail Ulibin,2631
Michal Krasenkow,2631
Maxim Dlugy,2630
Sergei Tiviakov,2630
Anatoli Vaisser,2630
Lubomír Ftácnik,2630
Gennady Timoshchenko,2629
Margeir Pétursson,2629
Ivan Sokolov,2629
Julian Hodgson,2628
Murray Chandler,2628
Maxim Sorokin,2627
