Player Name,Rating
Anatoly Karpov,2803
Garry Kasparov,2784
Viktor Korchnoi,2758
Alexander Beliavsky,2747
Jan Timman,2741
Lajos Portisch,2738
Ulf Andersson,2723
Robert Hübner,2722
Lev Psakhis,2717
Mikhail Tal,2715
Oleg Romanishin,2714
Tigran Petrosian,2713
Lev Polugaevsky,2712
Vlastimil Hort,2704
Yury Balashov,2702
Ljubomir Ljubojevic,2702
Artur Jussupow,2701
Vladimir Kovacevic,2698
Boris Spassky,2697
Bent Larsen,2694
Zoltán Ribli,2691
Vitaly Tseshkovsky,2691
Sergey Dolmatov,2691
Vassily Smyslov,2685
Yasser Seirawan,2684
Gennadi Sosonko,2684
Gyula Sax,2678
Walter Browne,2678
Lubomir Kavalek,2678
Efim Geller,2674
John Nunn,2666
Vladimir Tukmakov,2665
Florin Gheorghiu,2664
Sergey Makarichev,2663
Jonathan Speelman,2662
Anthony Miles,2661
Jan Smejkal,2661
Viktor Kupreichik,2660
Leif Øgaard,2658
Rafael Vaganian,2657
Lubomír Ftácnik,2654
Boris Gulko,2654
József Pintér,2653
Nukhim Rashkovsky,2652
Evgeny Sveshnikov,2650
Iosif Dorfman,2649
Larry Christiansen,2648
Yakov Murey,2648
Bojan Kurajica,2647
Konstantin Lerner,2641
Gennady Kuzmin,2641
David Bronstein,2640
Mihai Suba,2639
Georgy Agzamov,2639
Predrag Nikolic,2638
Michael Stean,2637
Leonid Yudasin,2637
Svetozar Gligoric,2634
Evgeny Vasiukov,2633
Ron Henley,2632
Lev Alburt,2632
Boško Abramovic,2631
Miguel Quinteros,2630
Yury Razuvaev,2629
Tamaz Georgadze,2625
Adrian Mikhalchishin,2624
András Adorján,2624
Wolfgang Uhlmann,2623
Eduard Gufeld,2621
Dragoljub Velimirovic,2620
Michael Wilder,2619
Robert Byrne,2617
Arshak Petrosian,2616
Alexey Vyzmanavin,2614
Iván Faragó,2613
Lars Karlsson,2613
Vladimir Liberzon,2612
Bukhuti Gurgenidze,2611
Daniel Cámpora,2611
Miguel Najdorf,2610
István Csom,2610
Eugenio Torre,2610
Alexander Chernin,2609
Vladimir Bagirov,2609
Viacheslav Eingorn,2609
Krunoslav Hulak,2609
Vladislav Vorotnikov,2608
Anatoly Lein,2608
Božidar Ivanovic,2608
Aivars Gipslis,2608
Semen Palatnik,2607
Vereslav Didishko,2607
Rainer Knaak,2607
Leonid Shamkovich,2607
Jonathan Mestel,2606
Valery Chekhov,2606
Borislav Ivkov,2606
John van der Wiel,2605
Smbat Lputian,2605
Evgeny Vladimirov,2604
