Player Name,Rating
Garry Kasparov,2851
Vladimir Kramnik,2822
Viswanathan Anand,2783
Veselin Topalov,2756
Michael Adams,2753
Ruslan Ponomariov,2750
Peter Leko,2749
Evgeny Bareev,2746
Vassily Ivanchuk,2738
Alexander Morozevich,2737
Boris Gelfand,2733
Peter Svidler,2730
Alexei Shirov,2727
Vladimir Akopian,2709
Alexander Grischuk,2708
Alexey Dreev,2700
Alexander Khalifman,2700
Ilia Smirin,2699
Vladimir Malakhov,2693
Vadim Zvjaginsev,2693
Judit Polgar,2693
Nigel Short,2691
Zurab Azmaiparashvili,2685
Loek van Wely,2684
Kiril Georgiev,2683
Joel Lautier,2681
Predrag Nikolic,2681
Anatoly Karpov,2679
Vladislav Tkachiev,2676
Ye Jiangchuan,2675
Zoltan Almasi,2674
Rustam Kasimdzhanov,2674
Konstantin Sakaev,2673
Rafael Vaganian,2673
Alexander Beliavsky,2673
Mikhail Gurevich,2671
Viktor Bologan,2670
Ivan Sokolov,2667
Zhang Zhong,2664
Michal Krasenkow,2663
Jeroen Piket,2663
Francisco Vallejo Pons,2661
Gregory Kaidanov,2661
Christopher Lutz,2661
Emil Sutovsky,2659
Sergei Movsesian,2658
Aleksej Aleksandrov,2658
Sergei Rublevsky,2657
Alexander Lastin,2657
Alexander Motylev,2656
Andrei Kharlov,2656
Smbat Lputian,2654
Etienne Bacrot,2654
Alexander Onischuk,2653
Evgeny Pigusov,2652
Viktor Korchnoi,2652
Alexander Graf,2645
Evgeny Vladimirov,2645
Lev Psakhis,2643
Peter Heine Nielsen,2642
Rustem Dautov,2641
Krishnan Sasikiran,2640
Vladimir Baklan,2639
Mihail Kobalija,2638
Jan Timman,2637
Pavel Tregubov,2637
Jaan Ehlvest,2636
Xu Jun,2636
Igor Khenkin,2636
Sergei Tiviakov,2635
Sergey Volkov,2635
Murtas Kazhgaleyev,2635
Lenier Dominguez,2634
Igor Novikov,2634
Vadim Milov,2631
Iosif Dorfman,2631
Karen Asrian,2629
Vladimir Epishin,2629
Liviu-Dieter Nisipeanu,2629
Zurab Sturua,2628
Andrei Istratescu,2626
Curt Hansen,2626
Sergey Dolmatov,2624
Alexey Kuzmin,2622
Joel Benjamin,2621
Ioannis Papaioannou,2621
Andrey Sokolov,2620
Ashot Anastasian,2620
Vlastimil Babula,2620
Evgeniy Najer,2619
Viacheslav Eingorn,2618
Julian Hodgson,2617
Robert Hübner,2617
Bartlomiej Macieja,2616
Artur Jussupow,2616
Lazaro Bruzon Bautista,2616
Jonathan Speelman,2616
Andrey Shariyazdanov,2615
Teimour Radjabov,2615
Eduardas Rozentalis,2615
