Player Name,Rating
Garry Kasparov,2876
Viswanathan Anand,2804
Vladimir Kramnik,2801
Alexander Morozevich,2767
Alexei Shirov,2763
Peter Leko,2763
Michael Adams,2751
Vassily Ivanchuk,2750
Peter Svidler,2738
Evgeny Bareev,2729
Veselin Topalov,2728
Michal Krasenkow,2713
Boris Gelfand,2711
Nigel Short,2703
Alexey Dreev,2696
Vladimir Akopian,2695
Mikhail Gurevich,2693
Anatoly Karpov,2690
Sergei Rublevsky,2687
Alexander Khalifman,2687
Kiril Georgiev,2686
Judit Polgar,2685
Zoltan Almasi,2684
Predrag Nikolic,2679
Konstantin Sakaev,2679
Alexander Beliavsky,2678
Alexander Onischuk,2675
Vladislav Tkachiev,2672
Viktor Korchnoi,2671
Vadim Zvjaginsev,2671
Jan Timman,2670
Sergei Movsesian,2669
Matthew Sadler,2669
Loek van Wely,2668
Rustam Kasimdzhanov,2667
Ilia Smirin,2665
Zurab Azmaiparashvili,2665
Alexei Fedorov,2665
Jeroen Piket,2661
Joel Lautier,2661
Igor Khenkin,2658
Yasser Seirawan,2657
Rafael Leitao,2656
Smbat Lputian,2655
Evgenij Ermenkov,2653
Ivan Sokolov,2650
Viktor Bologan,2650
Vadim Milov,2650
Ruslan Ponomariov,2649
Alexander Grischuk,2648
Lev Psakhis,2646
Sergey Dolmatov,2645
Julian Hodgson,2645
Rafael Vaganian,2645
Zurab Sturua,2644
Peng Xiaomin,2642
Sergei Shipov,2642
Artur Jussupow,2639
Ye Jiangchuan,2638
Rustem Dautov,2638
Ulf Andersson,2637
Curt Hansen,2637
Alexander Lastin,2637
Emil Sutovsky,2636
Jonathan Speelman,2635
Andrei Kharlov,2635
Zdenko Kožul,2634
Alexey Kuzmin,2634
Sergei Tiviakov,2633
Boris Gulko,2632
Sergey Volkov,2631
Zhang Zhong,2631
Gilberto Milos,2630
Evgeny Vladimirov,2628
Alexander Chernin,2628
Yury Balashov,2628
Nick deFirmian,2628
Giorgi Giorgadze,2627
Vladimir Epishin,2627
Boris Avrukh,2627
Aleksej Aleksandrov,2627
Vasilios Kotronias,2624
Alexander Graf,2622
Igor Novikov,2622
Artashes Minasian,2621
Aleksander Wojtkiewicz,2621
Christopher Lutz,2621
Vitali Golod,2620
Andrey Shariyazdanov,2619
Ildar Ibragimov,2618
Vladimir Baklan,2617
Simen Agdestein,2617
Robert Hübner,2617
Iosif Dorfman,2616
Semen Dvoiris,2615
Oleg Romanishin,2615
Valery Salov,2614
Etienne Bacrot,2614
Zbynek Hracek,2614
Alexander Fominyh,2614
