Player Name,Rating
Vassily Smyslov,2797
Paul Keres,2774
Samuel Reshevsky,2767
Mikhail Botvinnik,2762
Tigran Petrosian,2757
David Bronstein,2749
Mark Taimanov,2728
Miguel Najdorf,2726
Boris Spassky,2721
Efim Geller,2718
Alexander Kotov,2707
László Szabó,2698
Isaak Boleslavsky,2696
Svetozar Gligoric,2695
Julio Bolbochán,2691
Wolfgang Unzicker,2681
Aleksandar Matanovic,2681
Yury Averbakh,2681
Ludek Pachmann,2679
Borislav Ivkov,2678
Viktor Korchnoi,2669
Andrija Fuderer,2660
Lev Aronin,2655
Semen Furman,2654
Pal Benko,2654
Ratmir Kholmov,2652
Oscar Panno,2647
Miklos Bely,2646
Miroslav Filip,2646
Larry Evans,2644
Alexander Tolush,2643
Gedeon Barcza,2641
Erich Eliskases,2638
Herman Pilnik,2637
Anatoly Lutikov,2636
Vladas Mikenas,2632
Max Euwe,2632
Rashid Nezhmetdinov,2631
Petar Trifunovic,2631
István Bilek,2628
Albéric O'Kelly de Galway,2627
Braslav Rabar,2626
Georgy Lisitsin,2623
Evgeny Vasiukov,2622
Arthur Bisguier,2619
Georgy Ilivitsky,2618
Vladimir Antoshin,2617
Gideon Ståhlberg,2615
Oleg Moiseev,2613
Alexey Suetin,2612
Borislav Milic,2611
Lothar Schmid,2610
Salo Flohr,2609
Nicolas Rossolimo,2605
Georgy Borisenko,2604
Héctor Rossetto,2604
Vasja Pirc,2603
Conel Alexander,2603
Božidar Djuraševic,2602
Donald Byrne,2601
Vasily Bivshev,2600
Moshe Czerniak,2599
Johannes Donner,2598
Klaus Darga,2597
Vladimir Simagin,2596
Nikola Karaklajic,2591
Mikhail Tal,2591
Andrey Batuev,2589
Raúl Sanguinetti,2588
Guyla Kluger,2586
Srecko Nedeljkovic,2586
Carlos Guimard,2583
Fridrik Olafsson,2581
Alexander Konstantinopolsky,2580
Erik Lundin,2579
Bogdan Sliwa,2579
Mijo Udovcic,2578
Miguel Cuéllar Gacharná,2576
Román Torán Albero,2574
Itzchak Aloni,2573
Ilia Kan,2572
Robert Byrne,2571
Frank Anderson,2569
Dragoljub Janoševic,2567
Menachem Oren,2563
Abram Khasin,2560
Gunnar Uusi,2559
René Letelier Martner,2558
Lev Aronson,2556
Nikola Padevsky,2553
Nikolay Nikolaevich Gusev,2553
Pedro Martín,2550
Rudolf Teschner,2549
Cayetano Rebizzo,2547
Milan Matulovic,2547
Alexander Chistiakov,2547
Wolfgang Uhlmann,2546
Daniel Yanofsky,2544
Nikolay Minev,2544
Stefan Szabo,2543
