Player Name,Rating
Samuel Reshevsky,2777
Vassily Smyslov,2766
Paul Keres,2758
David Bronstein,2756
Mikhail Botvinnik,2750
Miguel Najdorf,2744
Efim Geller,2725
Alexander Kotov,2722
Isaak Boleslavsky,2715
Gideon Ståhlberg,2712
Svetozar Gligoric,2705
László Szabó,2701
Max Euwe,2697
Mark Taimanov,2692
Tigran Petrosian,2687
Erich Eliskases,2684
Julio Bolbochán,2683
Alexander Tolush,2678
Wolfgang Unzicker,2673
Larry Evans,2672
Lev Aronin,2672
Yury Averbakh,2671
Gedeon Barcza,2664
Salo Flohr,2662
Reuben Fine,2661
Ludek Pachmann,2660
Petar Trifunovic,2655
Herman Pilnik,2653
Vasja Pirc,2653
Nicolas Rossolimo,2648
Anatoly Lutikov,2638
Isaak Lipnitsky,2637
Ratmir Kholmov,2632
Héctor Rossetto,2629
Vladimir Simagin,2629
Andrija Fuderer,2628
Albéric O'Kelly de Galway,2628
Efim Bogoljubow,2626
Braslav Rabar,2624
Oleg Moiseev,2621
Andor Lilienthal,2617
Igor Bondarevsky,2613
Mijo Udovcic,2611
Aleksandar Matanovic,2611
Anatoly Bannik,2609
Vladimir Alatortsev,2605
Zdravko Milev,2602
Alexander Chistiakov,2602
Borislav Milic,2601
Pal Benko,2598
Rudolf Teschner,2592
Carlos Guimard,2591
Moshe Czerniak,2591
Ernö Gereben,2591
Robert Byrne,2590
Viktor Korchnoi,2590
Lothar Schmid,2589
Gerhard Pfeiffer,2588
Nikolay Kopilov,2586
Conel Alexander,2584
Rashid Nezhmetdinov,2582
Vladas Mikenas,2582
Semen Furman,2582
Rodrigo Flores Alvarez,2580
Elek Bakonyi,2577
Aleksandar Nedeljkovic,2577
Srecko Nedeljkovic,2575
Evgeny Zagoriansky,2575
Lodewijk Prins,2573
Alexey Suetin,2573
Alexander Konstantinopolsky,2572
József Szily,2571
Ilia Kan,2571
Nikolay Nikolaevich Gusev,2569
Ludwig Engels,2569
Borislav Ivkov,2568
Georg Kieninger,2566
Vladimir Makogonov,2566
Daniel Yanofsky,2564
Milan Vidmar Sr,2563
Stojan Puc,2562
Herman Steiner,2562
Georgy Borisenko,2562
Eero Böök,2560
Nikola Karaklajic,2559
Gösta Stoltz,2557
Georgy Ilivitsky,2557
Cenek Kottnauer,2555
Walter Niephaus,2555
Milan Germek,2553
Heinz Lehmann,2552
Miguel Cuéllar Gacharná,2552
Al Horowitz,2551
Erik Lundin,2550
Dragoljub Janoševic,2550
Johannes Donner,2549
Tjeerd van Scheltinga,2548
Ernst Klein,2548
Vladimir Zagorovsky,2548
Juan Carlos Gonzalez,2547
