Player Name,Rating
Mikhail Botvinnik,2806
Vassily Smyslov,2760
David Bronstein,2754
Alexander Kotov,2750
Reuben Fine,2739
Miguel Najdorf,2738
Gideon Ståhlberg,2730
Isaak Boleslavsky,2728
Paul Keres,2722
Samuel Reshevsky,2722
Erich Eliskases,2714
László Szabó,2711
Efim Geller,2701
Svetozar Gligoric,2691
Semen Furman,2690
Yury Averbakh,2668
Petar Trifunovic,2665
Efim Bogoljubow,2662
Andor Lilienthal,2662
Vasja Pirc,2661
Salo Flohr,2660
Julio Bolbochán,2660
Nicolas Rossolimo,2654
Igor Bondarevsky,2651
Mark Taimanov,2647
Max Euwe,2646
Ludek Pachmann,2639
Héctor Rossetto,2638
Gedeon Barcza,2638
Jan Foltys,2626
Viacheslav Ragozin,2622
Ratmir Kholmov,2622
Eero Böök,2621
Vladimir Simagin,2621
Pal Benko,2621
Wolfgang Unzicker,2619
Herman Pilnik,2619
Carlos Guimard,2617
Antonio Medina García,2609
Elmars Zemgalis,2609
Lev Aronin,2607
Tigran Petrosian,2603
Georgy Lisitsin,2598
Albéric O'Kelly de Galway,2598
Nikolay Novotelnov,2598
Georg Kieninger,2597
Alexander Tolush,2597
Moshe Czerniak,2594
Georgy Ilivitsky,2586
Vladas Mikenas,2584
Vasily Panov,2583
Daniel Yanofsky,2583
Cenek Kottnauer,2583
Alexey Sokolsky,2582
Ortvin Sarapu,2576
Jácobo Bolbochán,2573
Saviely Tartakower,2573
Braslav Rabar,2570
Gösta Stoltz,2569
Anatoly Bannik,2569
Grigory Levenfish,2568
Nikolay Kopilov,2568
Al Horowitz,2564
Nicolaas Cortlever,2563
Isaac Kashdan,2563
Vladimir Alatortsev,2563
Lodewijk Prins,2562
Stojan Puc,2562
Pablo Michel,2561
Marcos Luckis,2560
Oleg Moiseev,2560
József Szily,2557
Erik Lundin,2557
Lothar Schmid,2556
Jaroslav Šajtar,2554
Alexander Konstantinopolsky,2554
Vladimir Makogonov,2553
Paul Tröger,2550
Evgeny Zagoriansky,2550
René Letelier Martner,2549
Anatoly Ufimtsev,2548
Rodrigo Flores Alvarez,2548
Mikhail Yudovich,2548
Victor Liublinsky,2547
Alexander Chistiakov,2547
Genrikh Kasparian,2547
Borislav Ivkov,2546
Aleksandar Matanovic,2546
Tjeerd van Scheltinga,2546
Carl Pilnick,2545
Lajos Steiner,2544
Milan Vidmar Sr,2544
Ilia Kan,2542
Olaf Barda,2542
Emil Richter,2542
Archil Ebralidze,2542
Vitaly Tarasov,2540
Herbert Heinicke,2540
Georgy Vladimirovic Bastrikov,2538
Vasily Bivshev,2536
