Player Name,Rating
Tigran Petrosian,2792
Viktor Korchnoi,2761
Efim Geller,2758
Boris Spassky,2758
Mikhail Botvinnik,2756
Paul Keres,2755
Bobby Fischer,2752
Mikhail Tal,2731
Vassily Smyslov,2728
Lev Polugaevsky,2727
Svetozar Gligoric,2710
Evgeny Vasiukov,2704
Yury Averbakh,2703
Miguel Najdorf,2692
Mark Taimanov,2692
David Bronstein,2685
Ratmir Kholmov,2681
Leonid Stein,2680
Samuel Reshevsky,2669
Lajos Portisch,2661
Borislav Ivkov,2660
Fridrik Olafsson,2658
Wolfgang Uhlmann,2654
Raúl Sanguinetti,2654
Larry Evans,2653
Aivars Gipslis,2651
Isaak Boleslavsky,2650
Lothar Schmid,2647
William Lombardy,2646
Pal Benko,2645
Arturo Pomar Salamanca,2633
Aleksandar Matanovic,2632
Miroslav Filip,2630
Robert Byrne,2627
Petar Trifunovic,2627
Alexander Kotov,2626
Vladimir Antoshin,2623
Wolfgang Unzicker,2622
László Szabó,2619
Klaus Darga,2619
Janis Klovans,2619
Georgy Tringov,2615
Donald Byrne,2615
Leonid Shamkovich,2612
Bruno Parma,2610
Milan Matulovic,2609
Anatoly Bannik,2609
Semen Furman,2607
Vladimir Simagin,2606
Julio Bolbochán,2604
Ludek Pachmann,2603
Eduard Gufeld,2598
Héctor Rossetto,2597
Arthur Bisguier,2596
István Bilek,2595
Bent Larsen,2594
Lev Aronin,2593
Theodor Ghitescu,2593
Yury Kots,2591
Nikola Padevsky,2590
Felix Ignatiev,2588
Vladimir Bagirov,2587
Johannes Donner,2586
Dragoljub Minic,2582
Oscar Panno,2582
Gedeon Barcza,2581
Alexey Suetin,2581
Victor Ciocaltea,2580
Milko Bobotsov,2580
Vitaly Tarasov,2579
Gavriil Veresov,2577
Nikolay Krogius,2577
Alexander Cherepkov,2577
William Addison,2576
Herman Pilnik,2574
Tan Hong Ghee,2574
Anatoly Lutikov,2573
Dragoljub Velimirovic,2573
Dragoljub Ciric,2572
Abram Khasin,2571
Andor Lilienthal,2571
Albéric O'Kelly de Galway,2571
Jonathan Penrose,2570
Vlastimil Hort,2569
Levente Lengyel,2567
Wolfgang Pietzsch,2567
Mijo Udovcic,2566
Božidar Djuraševic,2563
Rashid Nezhmetdinov,2563
Enver Bukic,2563
Alexander Tolush,2561
Charles Kalme,2559
Boris Vladimirov,2557
Iivo Nei,2555
Alexander Zaitsev,2554
Anatoly Lein,2554
Ervin Haag,2552
Vladislav Shianovsky,2550
Florin Gheorghiu,2549
Karoly Honfi,2548
