Player Name,Rating
Anatoly Karpov,2804
Viktor Korchnoi,2770
Lev Polugaevsky,2744
Mikhail Tal,2739
Tigran Petrosian,2734
Lajos Portisch,2730
Rafael Vaganian,2729
Efim Geller,2726
Boris Spassky,2718
Ljubomir Ljubojevic,2713
Henrique Mecking,2711
Robert Hübner,2711
Vlastimil Hort,2710
Jan Smejkal,2703
Bent Larsen,2702
Gennady Kuzmin,2699
Vassily Smyslov,2695
Svetozar Gligoric,2694
Semen Furman,2691
Evgeny Vasiukov,2689
Vitaly Tseshkovsky,2687
Ulf Andersson,2685
Yury Balashov,2683
Mark Dvoretsky,2677
Oleg Romanishin,2677
Zoltán Ribli,2675
Alexander Beliavsky,2673
Nikolay Krogius,2671
Lev Alburt,2667
Walter Browne,2667
Vladimir Savon,2661
Vladimir Liberzon,2661
Lubomir Kavalek,2657
Eduard Gufeld,2655
Wolfgang Uhlmann,2653
Dragoljub Velimirovic,2653
Aivars Gipslis,2651
Helmut Pfleger,2651
Florin Gheorghiu,2651
Jan Timman,2651
Mark Taimanov,2650
Boris Gulko,2649
Alexey Suetin,2648
Ratmir Kholmov,2647
Yury Averbakh,2647
Borislav Ivkov,2643
Fridrik Olafsson,2642
Anatoly Lein,2642
Vladimir Tukmakov,2642
Vladimir Karasev,2642
László Szabó,2641
David Bronstein,2639
Robert Byrne,2637
Gyula Sax,2632
Anatoly Lutikov,2630
Wolfgang Unzicker,2629
Juraj Nikolac,2629
Oscar Panno,2627
András Adorján,2624
Milan Matulovic,2624
Aleksandar Matanovic,2624
Ivan Radulov,2622
Bruno Parma,2622
Andrei Lukin,2621
Anthony Miles,2621
Iivo Nei,2620
Bojan Kurajica,2619
Nino Kirov Ivanov,2619
Mark Tseitlin,2618
Yury Razuvaev,2617
Burkhard Malich,2614
Vladimir Bagirov,2614
Karen Grigorian,2612
István Csom,2611
Vlastimil Jansa,2611
Rainer Knaak,2611
Milorad Knezevic,2609
William Lombardy,2606
Albin Planinc,2606
Gennady Timoshchenko,2606
Gennadi Sosonko,2604
Mikhail Shereshevsky,2604
Evgeny Sveshnikov,2603
Enver Bukic,2602
Miguel Quinteros,2602
Janis Klovans,2600
Ludek Pachmann,2599
Yakov Murey,2597
Srdjan Cvetkovic,2596
Miguel Najdorf,2595
Krunoslav Hulak,2595
Sergey Makarichev,2594
Pal Benko,2594
Roman Dzindzichashvili,2592
Dražen Marovic,2591
Janez Barle,2589
Lutz Espig,2589
Hans-Joachim Hecht,2589
Iosif Dorfman,2588
Tamaz Georgadze,2587
