Player Name,Rating
Anatoly Karpov,2803
Viktor Korchnoi,2771
Mikhail Tal,2752
Tigran Petrosian,2742
Lev Polugaevsky,2739
Lajos Portisch,2727
Robert Hübner,2726
Boris Spassky,2725
Oleg Romanishin,2718
Bent Larsen,2715
Efim Geller,2713
Robert Byrne,2707
Vlastimil Hort,2702
Henrique Mecking,2701
Gennady Kuzmin,2698
Vassily Smyslov,2696
Ljubomir Ljubojevic,2695
Jan Smejkal,2694
Semen Furman,2691
Rafael Vaganian,2690
Svetozar Gligoric,2687
Evgeny Vasiukov,2687
Vladimir Savon,2676
Lubomir Kavalek,2674
Ulf Andersson,2665
László Szabó,2665
Vladimir Tukmakov,2663
Paul Keres,2663
Yury Balashov,2662
Florin Gheorghiu,2657
Anatoly Lutikov,2655
Borislav Ivkov,2653
Zoltán Ribli,2653
Yury Averbakh,2652
Walter Browne,2647
Wolfgang Uhlmann,2646
Nikolay Krogius,2645
Anatoly Lein,2644
Mark Dvoretsky,2644
István Csom,2642
Boris Gulko,2638
David Bronstein,2637
Mark Taimanov,2634
Oscar Panno,2632
Vladimir Liberzon,2632
Albin Planinc,2631
Ratmir Kholmov,2630
Roman Dzindzichashvili,2628
Helmut Pfleger,2628
Alexander Beliavsky,2627
Vladimir Karasev,2627
Karen Grigorian,2626
Vitaly Tseshkovsky,2626
Alexey Suetin,2626
Jan Timman,2626
Mikhail Shereshevsky,2624
Eduard Gufeld,2621
Aivars Gipslis,2619
Iivo Nei,2618
Wolfgang Unzicker,2616
Burkhard Malich,2616
Dragoljub Velimirovic,2616
Bojan Kurajica,2616
András Adorján,2615
Milan Matulovic,2615
Lothar Schmid,2614
Vladimir Bagirov,2614
Gyula Sax,2614
Viktor Kupreichik,2613
Nino Kirov Ivanov,2613
Pal Benko,2613
Yakov Murey,2612
Janis Klovans,2611
Bruno Parma,2611
Vlastimil Jansa,2610
Rainer Knaak,2605
Ivan Radulov,2603
Albert Kapengut,2602
István Bilek,2600
William Lombardy,2600
Hans-Joachim Hecht,2599
Johannes Donner,2599
Samuel Reshevsky,2599
Dražen Marovic,2599
Aleksandar Matanovic,2598
Fridrik Olafsson,2597
Yury Razuvaev,2596
Miguel Quinteros,2595
Gyözö Forintos,2593
Zvonimir Mestrovic,2591
Jesús Díez del Corral,2591
Raymond Keene,2589
Lev Alburt,2585
Andrei Lukin,2584
Vladimir Antoshin,2583
Mikhail Podgaets,2583
Milorad Knezevic,2582
Andreas Dueckstein,2582
Miguel Najdorf,2582
Gennady Timoshchenko,2581
