Player Name,Rating
Vassily Smyslov,2791
Mikhail Botvinnik,2773
Samuel Reshevsky,2765
Paul Keres,2763
David Bronstein,2749
Tigran Petrosian,2745
Mark Taimanov,2735
Boris Spassky,2726
Miguel Najdorf,2726
Efim Geller,2719
László Szabó,2708
Alexander Kotov,2701
Julio Bolbochán,2700
Yury Averbakh,2694
Svetozar Gligoric,2691
Isaak Boleslavsky,2687
Wolfgang Unzicker,2679
Ludek Pachmann,2677
Andrija Fuderer,2673
Viktor Korchnoi,2672
Aleksandar Matanovic,2667
Semen Furman,2666
Lev Aronin,2664
Anatoly Lutikov,2661
Ratmir Kholmov,2659
Miklos Bely,2655
Alexander Tolush,2653
Oscar Panno,2651
Miroslav Filip,2649
Herman Pilnik,2649
Max Euwe,2645
Gedeon Barcza,2644
Erich Eliskases,2644
Pal Benko,2643
Rashid Nezhmetdinov,2638
Petar Trifunovic,2637
Borislav Ivkov,2635
Larry Evans,2631
István Bilek,2630
Oleg Moiseev,2630
Gideon Ståhlberg,2629
Vasja Pirc,2628
Vladas Mikenas,2626
Braslav Rabar,2624
Georgy Lisitsin,2624
Albéric O'Kelly de Galway,2624
Vladimir Antoshin,2624
Nicolas Rossolimo,2619
Vladimir Simagin,2618
Georgy Ilivitsky,2616
Lothar Schmid,2616
Salo Flohr,2612
Conel Alexander,2610
Alexey Suetin,2610
Evgeny Vasiukov,2608
Borislav Milic,2608
Héctor Rossetto,2607
Georgy Borisenko,2606
Moshe Czerniak,2604
Robert Byrne,2604
Vasily Bivshev,2604
Arthur Bisguier,2601
Johannes Donner,2601
Božidar Djuraševic,2601
Andrey Batuev,2601
Guyla Kluger,2600
Carlos Guimard,2599
Srecko Nedeljkovic,2588
Erik Lundin,2587
Mikhail Tal,2586
Bogdan Sliwa,2586
Miguel Cuéllar Gacharná,2583
Alexander Konstantinopolsky,2583
René Letelier Martner,2580
Itzchak Aloni,2578
Alexander Chistiakov,2578
Frank Anderson,2577
Mijo Udovcic,2576
Ilia Kan,2576
Román Torán Albero,2573
Nikolay Nikolaevich Gusev,2573
Fridrik Olafsson,2572
Menachem Oren,2570
Gunnar Uusi,2569
Abram Khasin,2566
Dragoljub Janoševic,2566
Klaus Darga,2566
Raúl Sanguinetti,2565
Lev Aronson,2564
Karl Robatsch,2560
Nikola Karaklajic,2559
Andor Lilienthal,2554
Isaak Lipnitsky,2553
Daniel Yanofsky,2552
József Szily,2547
Stefan Szabo,2547
Cayetano Rebizzo,2545
Lajos Tipary,2545
Juraj Nikolac,2545
Josef Kupper,2544
