Player Name,Rating
Tigran Petrosian,2790
Mikhail Tal,2784
Viktor Korchnoi,2778
Mikhail Botvinnik,2771
Paul Keres,2765
Vassily Smyslov,2756
Boris Spassky,2744
Bobby Fischer,2744
Efim Geller,2743
Svetozar Gligoric,2722
Ratmir Kholmov,2713
Yury Averbakh,2706
Mark Taimanov,2701
Samuel Reshevsky,2686
Lev Polugaevsky,2686
Evgeny Vasiukov,2674
Miroslav Filip,2669
Miguel Najdorf,2666
William Lombardy,2666
David Bronstein,2664
Fridrik Olafsson,2663
Aleksandar Matanovic,2661
Wolfgang Unzicker,2656
Vladimir Bagirov,2655
Wolfgang Uhlmann,2654
Leonid Stein,2651
Lajos Portisch,2650
Robert Byrne,2649
Borislav Ivkov,2647
Lothar Schmid,2647
Lev Aronin,2645
Arturo Pomar Salamanca,2642
Larry Evans,2641
László Szabó,2639
Isaak Boleslavsky,2636
Aivars Gipslis,2632
Ludek Pachmann,2629
Karl Robatsch,2629
Bruno Parma,2626
Vladimir Antoshin,2626
Vladimir Simagin,2624
Petar Trifunovic,2624
Milan Matulovic,2620
Klaus Darga,2616
Nikolay Krogius,2616
Alexander Cherepkov,2615
Héctor Rossetto,2613
Alexander Kotov,2611
Bent Larsen,2609
Jacob Yukhtman,2602
Arthur Bisguier,2601
Rashid Nezhmetdinov,2600
Gedeon Barcza,2598
Yury Nikolaevsky,2598
Andrija Fuderer,2597
Julio Bolbochán,2596
Raúl Sanguinetti,2595
Milko Bobotsov,2595
István Bilek,2594
Nikola Padevsky,2591
Pal Benko,2591
Eduard Gufeld,2591
Cenek Kottnauer,2590
Anatoly Lutikov,2589
Semen Furman,2589
Iivo Nei,2587
Johannes Donner,2583
Vitaly Tarasov,2582
Jonathan Penrose,2580
Božidar Djuraševic,2579
Theodor Ghitescu,2579
Bukhuti Gurgenidze,2578
Francisco Ballbe Anglada,2576
Carlos Guimard,2574
James Sherwin,2574
Herman Pilnik,2571
Milan Vukcevich,2569
Alexander Tolush,2569
Albéric O'Kelly de Galway,2568
Samuel Schweber,2567
Mario Bertok,2566
Alfredo Espósito,2565
Dragoljub Ciric,2564
Charles Kalme,2563
Janis Klovans,2563
Gavriil Veresov,2560
Alexey Suetin,2559
Mijo Udovcic,2559
Anatoly Bannik,2557
Stojan Puc,2557
Peter Dely,2557
Petar Smederevac,2556
Yacov Estrin,2554
Atanas Kolarov,2552
Andreas Dueckstein,2552
Vasilje Tomovic,2549
Sergey Khavsky,2548
Yury Sakharov,2546
Erich Eliskases,2546
Dieter Keller,2546
