Player Name,Rating
Garry Kasparov,2864
Anatoly Karpov,2807
Vassily Ivanchuk,2795
Boris Gelfand,2761
Valery Salov,2744
Evgeny Bareev,2739
Nigel Short,2736
Viswanathan Anand,2735
Mikhail Gurevich,2726
Alexei Shirov,2722
Alexander Khalifman,2722
Artur Jussupow,2721
Jaan Ehlvest,2718
Lev Polugaevsky,2717
Jan Timman,2709
Curt Hansen,2708
Alexander Beliavsky,2706
Alexander Chernin,2706
Leonid Yudasin,2704
Predrag Nikolic,2703
Viktor Korchnoi,2695
Jonathan Speelman,2695
Vladimir Epishin,2694
Robert Hübner,2694
Simen Agdestein,2693
Smbat Lputian,2692
Larry Christiansen,2691
Rustem Dautov,2689
Edvins Kengis,2688
Ulf Andersson,2687
Gata Kamsky,2687
Michael Adams,2685
Evgeny Vladimirov,2685
Iosif Dorfman,2685
John Nunn,2683
Anthony Miles,2682
Sergey Dolmatov,2682
Vladimir Kramnik,2682
Lev Psakhis,2681
Alexey Dreev,2680
Vladimir Akopian,2679
Lembit Oll,2679
Ljubomir Ljubojevic,2678
Zurab Azmaiparashvili,2678
Rafael Vaganian,2677
Yasser Seirawan,2676
Alexey Vyzmanavin,2676
Zurab Sturua,2676
Ivan Sokolov,2676
Zoltán Ribli,2672
Sergei Rublevsky,2671
Viacheslav Eingorn,2670
Elmar Magerramov,2670
Gyula Sax,2669
József Pintér,2667
Kiril Georgiev,2664
Eduardas Rozentalis,2662
Evgeny Sveshnikov,2660
Sergey Ionov,2658
Lajos Portisch,2658
Grigory Serper,2656
Victor Gavrikov,2656
Alexander Graf,2656
Yury Razuvaev,2655
Oleg Romanishin,2654
Igor Novikov,2654
Boris Gulko,2654
Nick deFirmian,2653
Yury Balashov,2653
Viktor Bologan,2652
Judit Polgar,2651
Semen Dvoiris,2651
Jóhann Hjartarson,2650
Vadim Ruban,2649
Alex Yermolinsky,2646
Jeroen Piket,2646
Eric Lobron,2645
Mikhail Ulibin,2644
Artashes Minasian,2644
Andrey Sokolov,2644
Giorgi Giorgadze,2643
Alexander Goldin,2642
Matthias Wahls,2642
Ian Rogers,2641
Lubomír Ftácnik,2640
Michal Krasenkow,2639
Evgeny Gleizerov,2638
Roman Dzindzichashvili,2638
Yuri Yakovich,2636
Murray Chandler,2636
Konstantin Aseev,2636
Alexey Kuzmin,2635
Iván Morovic Fernández,2635
Miguel Illescas Cordoba,2635
Leonid Yurtaev,2634
Bojan Kurajica,2634
Branko Damljanovic,2633
Valentin Arbakov,2633
Julio Granda Zuñiga,2632
Artur Frolov,2632
