Player Name,Rating
Garry Kasparov,2855
Viswanathan Anand,2824
Vladimir Kramnik,2816
Alexander Morozevich,2767
Peter Leko,2763
Vassily Ivanchuk,2756
Alexei Shirov,2751
Michael Adams,2746
Evgeny Bareev,2739
Boris Gelfand,2737
Peter Svidler,2731
Veselin Topalov,2718
Mikhail Gurevich,2703
Nigel Short,2698
Ruslan Ponomariov,2697
Alexander Khalifman,2696
Vladimir Akopian,2695
Kiril Georgiev,2694
Judit Polgar,2694
Alexey Dreev,2692
Rustam Kasimdzhanov,2690
Ilia Smirin,2690
Predrag Nikolic,2685
Michal Krasenkow,2683
Loek van Wely,2680
Vladislav Tkachiev,2680
Anatoly Karpov,2679
Konstantin Sakaev,2671
Zurab Azmaiparashvili,2671
Viktor Korchnoi,2670
Viktor Bologan,2667
Alexander Onischuk,2666
Alexander Grischuk,2665
Alexander Beliavsky,2664
Vadim Zvjaginsev,2663
Zoltan Almasi,2662
Sergei Movsesian,2661
Zhang Zhong,2661
Sergei Rublevsky,2661
Matthew Sadler,2659
Joel Lautier,2659
Jeroen Piket,2657
Ivan Sokolov,2655
Ye Jiangchuan,2654
Igor Khenkin,2654
Andrei Kharlov,2653
Zurab Sturua,2652
Evgeny Vladimirov,2651
Artur Jussupow,2650
Rafael Leitao,2649
Etienne Bacrot,2646
Rafael Vaganian,2645
Jan Timman,2645
Sergey Dolmatov,2644
Curt Hansen,2644
Vladimir Malakhov,2643
Vadim Milov,2641
Alexander Graf,2641
Rustem Dautov,2641
Ulf Andersson,2640
Alexey Kuzmin,2638
Alexander Lastin,2636
Peng Xiaomin,2635
Smbat Lputian,2634
Sergei Tiviakov,2630
Konstantin Landa,2630
Yasser Seirawan,2629
Aleksej Aleksandrov,2629
Jaan Ehlvest,2627
Christopher Lutz,2627
Lev Psakhis,2625
Jonathan Speelman,2624
Alexander Chernin,2624
Igor Novikov,2624
Robert Hübner,2623
Boris Avrukh,2622
Iosif Dorfman,2622
Sergei Shipov,2621
Alexei Fedorov,2619
Emil Sutovsky,2618
Ioannis Papaioannou,2617
Evgeniy Najer,2617
Pavel Tregubov,2616
Vladimir Epishin,2616
Boris Gulko,2615
Giorgi Giorgadze,2615
Gilberto Milos,2614
Andrey Shariyazdanov,2614
Julian Hodgson,2614
Viacheslav Eingorn,2613
Zdenko Kožul,2612
Xu Jun,2612
Zbynek Hracek,2612
Valerij Filippov,2612
Vitali Golod,2612
Anthony Miles,2611
Joel Benjamin,2611
Vladimir Baklan,2611
Peter Heine Nielsen,2611
Ildar Ibragimov,2611
