Player Name,Rating
Vassily Smyslov,2793
Mikhail Botvinnik,2778
Paul Keres,2766
Samuel Reshevsky,2764
David Bronstein,2748
Tigran Petrosian,2739
Mark Taimanov,2732
Miguel Najdorf,2725
Viktor Korchnoi,2711
László Szabó,2711
Alexander Kotov,2708
Yury Averbakh,2707
Efim Geller,2701
Julio Bolbochán,2700
Boris Spassky,2692
Isaak Boleslavsky,2692
Svetozar Gligoric,2689
Wolfgang Unzicker,2678
Ludek Pachmann,2676
Andrija Fuderer,2673
Lev Aronin,2664
Aleksandar Matanovic,2662
Anatoly Lutikov,2660
Ratmir Kholmov,2656
Miklos Bely,2655
Semen Furman,2650
Alexander Tolush,2650
Oscar Panno,2649
Herman Pilnik,2649
Miroslav Filip,2647
Max Euwe,2646
Erich Eliskases,2643
Gedeon Barcza,2642
Pal Benko,2640
Vladimir Simagin,2637
Petar Trifunovic,2637
Rashid Nezhmetdinov,2635
Oleg Moiseev,2631
Vasja Pirc,2629
Gideon Ståhlberg,2629
Larry Evans,2629
Borislav Ivkov,2622
Braslav Rabar,2622
Albéric O'Kelly de Galway,2621
István Bilek,2619
Nicolas Rossolimo,2618
Lothar Schmid,2615
Georgy Lisitsin,2613
Conel Alexander,2609
Borislav Milic,2608
Alexey Suetin,2608
Robert Byrne,2607
Héctor Rossetto,2606
Moshe Czerniak,2604
Carlos Guimard,2603
Andrey Batuev,2601
Božidar Djuraševic,2599
Johannes Donner,2598
Evgeny Vasiukov,2598
Vasily Bivshev,2597
Guyla Kluger,2596
Arthur Bisguier,2592
Srecko Nedeljkovic,2587
Erik Lundin,2586
Salo Flohr,2584
René Letelier Martner,2584
Miguel Cuéllar Gacharná,2583
Mikhail Tal,2582
Bogdan Sliwa,2581
Alexander Chistiakov,2578
Itzchak Aloni,2578
Frank Anderson,2577
Ilia Kan,2577
Mijo Udovcic,2576
Alexander Konstantinopolsky,2575
Georgy Borisenko,2573
Román Torán Albero,2571
Menachem Oren,2570
Fridrik Olafsson,2568
Dragoljub Janoševic,2565
Raúl Sanguinetti,2559
Lev Aronson,2559
Karl Robatsch,2558
Klaus Darga,2557
Nikola Karaklajic,2557
Gunnar Uusi,2553
Isaak Lipnitsky,2553
Nikolay Nikolaevich Gusev,2553
Daniel Yanofsky,2551
Andor Lilienthal,2551
Stefan Szabo,2545
Vladimir Antoshin,2544
Cayetano Rebizzo,2544
Juraj Nikolac,2543
Lajos Tipary,2543
József Szily,2543
Josef Kupper,2543
Nikolay Grigorievic Golovko,2542
Rudolf Teschner,2541
Nikolay Minev,2540
