Player Name,Rating
Mikhail Tal,2775
Vassily Smyslov,2770
Mikhail Botvinnik,2765
Paul Keres,2756
David Bronstein,2750
Svetozar Gligoric,2742
Tigran Petrosian,2739
Viktor Korchnoi,2724
Efim Geller,2718
Mark Taimanov,2716
Boris Spassky,2712
Yury Averbakh,2704
Fridrik Olafsson,2692
László Szabó,2690
Ludek Pachmann,2689
Miguel Najdorf,2687
Pal Benko,2687
Samuel Reshevsky,2686
Bent Larsen,2685
Ratmir Kholmov,2683
Aleksandar Matanovic,2680
Oscar Panno,2676
Lev Polugaevsky,2674
Bobby Fischer,2666
Max Euwe,2665
Alexander Kotov,2662
Miroslav Filip,2660
Wolfgang Unzicker,2655
Borislav Ivkov,2652
Lajos Portisch,2646
Gedeon Barcza,2646
Nikolay Krogius,2644
Semen Furman,2644
Alexander Tolush,2639
Isaak Boleslavsky,2638
Raúl Sanguinetti,2637
William Lombardy,2636
Evgeny Vasiukov,2635
Larry Evans,2632
Wolfgang Uhlmann,2631
Gideon Ståhlberg,2630
Bukhuti Gurgenidze,2629
Lothar Schmid,2627
Aivars Gipslis,2626
Lev Aronin,2622
Klaus Darga,2618
Johannes Donner,2616
Vladimir Antoshin,2613
Petar Trifunovic,2613
Albéric O'Kelly de Galway,2612
Frank Anderson,2611
Rashid Nezhmetdinov,2611
Herman Pilnik,2611
Salo Flohr,2611
Alexey Suetin,2608
Andrija Fuderer,2605
Arturo Pomar Salamanca,2601
Aleksander Nikitin,2600
Anatoly Bannik,2600
István Bilek,2598
Georgy Ilivitsky,2598
Alexander Cherepkov,2596
Julio Bolbochán,2595
Erich Eliskases,2592
Eduard Gufeld,2588
Milan Matulovic,2587
Daniel Yanofsky,2586
Georgy Tringov,2585
Vladislav Shianovsky,2584
Borislav Milic,2584
Yury Sakharov,2581
Oleg Neikirkh,2581
Mario Bertok,2580
Srecko Nedeljkovic,2580
Vladas Mikenas,2577
Božidar Djuraševic,2576
Grigory Goldberg,2574
Jonathan Penrose,2574
Vladimir Simagin,2574
Anthony Saidy,2573
Jacob Yukhtman,2571
Andreas Dueckstein,2570
James Sherwin,2568
Nikola Karaklajic,2566
Samuil Zhukhovitsky,2566
Rajko Bogdanovic,2566
György Szilágyi,2566
Rafail Gorenstein,2565
Josef Kupper,2564
Yury Kots,2564
Nicolas Rossolimo,2563
Arthur Bisguier,2562
Mikhail Bonch-Osmolovsky,2561
Braslav Rabar,2561
Milko Bobotsov,2559
Vasily Bivshev,2559
Zdravko Milev,2558
Nikolay Minev,2557
Nikola Padevsky,2556
Nicolaas Cortlever,2556
