Player Name,Rating
Anatoly Karpov,2823
Viktor Korchnoi,2800
Mikhail Tal,2772
Lajos Portisch,2751
Lev Polugaevsky,2739
Boris Spassky,2735
Tigran Petrosian,2732
Jan Timman,2726
Garry Kasparov,2717
Robert Hübner,2717
Alexander Beliavsky,2710
Vlastimil Hort,2704
Zoltán Ribli,2704
Bent Larsen,2703
Oleg Romanishin,2694
Vitaly Tseshkovsky,2694
Rafael Vaganian,2690
Sergey Dolmatov,2688
Yury Balashov,2688
Vladimir Tukmakov,2686
Ljubomir Ljubojevic,2685
Vassily Smyslov,2685
Florin Gheorghiu,2685
Ulf Andersson,2679
Evgeny Sveshnikov,2679
Boris Gulko,2678
Gyula Sax,2677
Gennady Kuzmin,2666
Lubomir Kavalek,2664
Yury Razuvaev,2663
Sergey Makarichev,2663
Jan Smejkal,2662
Roman Dzindzichashvili,2662
Iosif Dorfman,2661
Efim Geller,2658
Vladimir Bagirov,2658
Svetozar Gligoric,2657
Anthony Miles,2654
Tamaz Georgadze,2653
David Bronstein,2648
Vladimir Savon,2648
Gennadi Sosonko,2647
Michael Stean,2647
Nukhim Rashkovsky,2645
Alexander Kochiev,2644
Henrique Mecking,2643
Konstantin Lerner,2641
Wolfgang Unzicker,2638
Walter Browne,2638
Borislav Ivkov,2637
András Adorján,2636
Adrian Mikhalchishin,2632
Yehuda Gruenfeld,2628
Elizbar Ubilava,2628
Ratmir Kholmov,2626
Oscar Panno,2625
Artur Jussupow,2624
Wolfgang Uhlmann,2624
Evgeny Vasiukov,2622
Lev Psakhis,2622
Karen Grigorian,2621
István Csom,2620
Rainer Knaak,2618
Bojan Kurajica,2617
Robert Byrne,2617
Fridrik Olafsson,2616
James Tarjan,2616
Alexander Ivanov,2616
Lothar Vogt,2615
Viktor Kupreichik,2615
Ivan Nemet,2615
Vladimir Liberzon,2614
John Nunn,2614
Helmut Pfleger,2612
Gennady Timoshchenko,2612
Semen Palatnik,2612
Georgy Tringov,2612
Mikhail Tseitlin,2610
Alexey Suetin,2609
Anatoly Lein,2609
Mark Taimanov,2608
Ludek Pachmann,2608
Eduard Gufeld,2607
William Lombardy,2606
Hans Ree,2605
Lev Alburt,2604
Alexey Kosikov,2604
Miguel Quinteros,2603
Eugenio Torre,2603
Aleksander Veingold,2603
Victor Gavrikov,2601
Krum Georgiev,2601
József Pintér,2601
Igor Ivanov,2599
Julio Kaplan,2597
Yury Anikaev,2596
Aivars Gipslis,2595
Leonid Shamkovich,2595
Bruno Parma,2595
Iván Faragó,2593
