Player Name,Rating
Garry Kasparov,2871
Viswanathan Anand,2808
Vladimir Kramnik,2802
Peter Leko,2765
Alexei Shirov,2758
Vassily Ivanchuk,2750
Michael Adams,2746
Alexander Morozevich,2745
Evgeny Bareev,2738
Peter Svidler,2737
Boris Gelfand,2727
Veselin Topalov,2714
Mikhail Gurevich,2712
Vladimir Akopian,2710
Michal Krasenkow,2704
Nigel Short,2701
Alexey Dreev,2694
Kiril Georgiev,2691
Judit Polgar,2691
Ilia Smirin,2687
Zurab Azmaiparashvili,2687
Predrag Nikolic,2683
Anatoly Karpov,2682
Alexander Khalifman,2680
Loek van Wely,2678
Ruslan Ponomariov,2677
Alexander Onischuk,2676
Zoltan Almasi,2674
Vadim Zvjaginsev,2674
Rustam Kasimdzhanov,2673
Konstantin Sakaev,2673
Vladislav Tkachiev,2673
Sergei Movsesian,2672
Sergei Rublevsky,2671
Viktor Bologan,2670
Alexander Beliavsky,2669
Joel Lautier,2666
Matthew Sadler,2665
Ivan Sokolov,2665
Ye Jiangchuan,2665
Jan Timman,2661
Igor Khenkin,2661
Viktor Korchnoi,2660
Jeroen Piket,2660
Vadim Milov,2656
Alexander Grischuk,2655
Zhang Zhong,2652
Evgeny Vladimirov,2651
Yasser Seirawan,2650
Zdenko Kožul,2647
Boris Gulko,2646
Andrei Kharlov,2645
Jonathan Speelman,2643
Sergey Dolmatov,2641
Alexei Fedorov,2641
Sergei Shipov,2638
Sergei Tiviakov,2638
Artur Jussupow,2638
Alexander Lastin,2638
Alexey Kuzmin,2637
Gilberto Milos,2637
Curt Hansen,2636
Boris Avrukh,2636
Ulf Andersson,2635
Rafael Vaganian,2635
Rustem Dautov,2635
Aleksej Aleksandrov,2635
Rafael Leitao,2635
Zurab Sturua,2634
Lev Psakhis,2634
Christopher Lutz,2632
Etienne Bacrot,2631
Giorgi Giorgadze,2630
Iosif Dorfman,2630
Peng Xiaomin,2629
Smbat Lputian,2629
Emil Sutovsky,2629
Vladimir Epishin,2628
Alexander Chernin,2628
Pavel Tregubov,2627
Alexander Graf,2625
Yury Balashov,2625
Julian Hodgson,2625
Oleg Korneev,2624
Zbynek Hracek,2624
Vladimir Malakhov,2623
Anthony Miles,2621
Sergey Volkov,2621
Vitali Golod,2621
Jaan Ehlvest,2618
Andrey Shariyazdanov,2618
Igor Novikov,2618
Vladimir Baklan,2615
Semen Dvoiris,2615
Alexander Goldin,2614
Robert Hübner,2614
Alexander Fominyh,2614
Eduardas Rozentalis,2612
Alexander Galkin,2611
Konstantin Landa,2610
