Player Name,Rating
Garry Kasparov,2873
Viswanathan Anand,2816
Vladimir Kramnik,2801
Alexei Shirov,2762
Vassily Ivanchuk,2753
Michael Adams,2745
Boris Gelfand,2736
Peter Leko,2736
Alexander Morozevich,2736
Evgeny Bareev,2731
Peter Svidler,2729
Veselin Topalov,2722
Nigel Short,2717
Anatoly Karpov,2712
Predrag Nikolic,2705
Alexey Dreev,2703
Vladimir Akopian,2702
Mikhail Gurevich,2700
Kiril Georgiev,2696
Sergei Rublevsky,2694
Alexander Khalifman,2690
Vadim Zvjaginsev,2690
Alexander Beliavsky,2689
Michal Krasenkow,2687
Alexander Onischuk,2685
Jan Timman,2683
Loek van Wely,2681
Ivan Sokolov,2681
Konstantin Sakaev,2679
Zurab Azmaiparashvili,2679
Alexei Fedorov,2678
Zoltan Almasi,2678
Viktor Korchnoi,2677
Judit Polgar,2676
Yasser Seirawan,2673
Matthew Sadler,2672
Sergei Movsesian,2671
Joel Lautier,2667
Vladislav Tkachiev,2666
Vadim Milov,2665
Artur Jussupow,2664
Ruslan Ponomariov,2656
Jeroen Piket,2656
Igor Khenkin,2655
Alexander Chernin,2655
Ilia Smirin,2654
Sergei Tiviakov,2652
Zbynek Hracek,2649
Valery Salov,2648
Curt Hansen,2647
Rafael Leitao,2647
Pavel Kotsur,2646
Smbat Lputian,2646
Jonathan Speelman,2645
Giorgi Giorgadze,2644
Vladimir Epishin,2644
Vladimir Malakhov,2641
Rafael Vaganian,2640
Boris Gulko,2638
Sergei Shipov,2638
Aleksej Aleksandrov,2636
Rustam Kasimdzhanov,2636
Oleg Korneev,2636
Nick deFirmian,2636
Ulf Andersson,2636
Rustem Dautov,2636
Viktor Bologan,2635
Jóhann Hjartarson,2634
Liviu-Dieter Nisipeanu,2633
Sergey Volkov,2633
Andrei Kharlov,2633
Gata Kamsky,2632
Sergey Dolmatov,2632
Miguel Illescas Cordoba,2631
Jaan Ehlvest,2631
Alex Yermolinsky,2630
Anthony Miles,2629
Artashes Minasian,2628
Alexey Kuzmin,2628
Zhang Zhong,2628
Ildar Ibragimov,2626
Iván Morovic Fernández,2625
Alexander Goldin,2625
Vladimir Malaniuk,2625
Boris Avrukh,2624
Gilberto Milos,2623
Julian Hodgson,2623
Alexander Baburin,2622
Eduardas Rozentalis,2621
Ye Jiangchuan,2620
Karen Asrian,2619
Alexander Graf,2619
Etienne Bacrot,2619
Rogelio Jr Antonio,2619
Lev Psakhis,2619
Zdenko Kožul,2618
Igor Novikov,2617
Stanislav Voitsekhovsky,2616
Larry Christiansen,2615
Simen Agdestein,2614
